codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
261460,202406,6027,4054384.0,672.7
261470,202406,2809,1939434.0,690.44
261480,202406,4256,2924566.0,687.32
261485,202406,4673,3313548.0,709.08
261500,202406,4507,3096623.0,687.07
261510,202406,1517,1074297.0,708.17
261520,202406,1890,1268645.0,671.24
261530,202406,7885,5221800.0,662.24
261540,202406,6344,4495882.0,708.68
261550,202406,2598,1755197.0,675.6
261560,202406,7559,5245290.0,694.19
261570,202406,2425,1631555.0,673.64
261580,202406,5959,4129814.0,693.04
261590,202406,1911,1289271.0,674.66
261600,202406,4543,3069378.0,675.93
261610,202406,1563,1070776.0,685.08
261618,202406,2218,1461478.0,660.11
261620,202406,3970,2718344.0,684.72
261630,202406,3699,2519550.0,681.14
261640,202406,24344,16202576.0,665.73
261650,202406,3384,2307082.0,682.16
270010,202406,3371,2375729.0,704.75
270020,202406,3406,2301918.0,676.04
270030,202406,30310,21090842.0,695.93
270040,202406,7168,4992176.0,697.13
270050,202406,3792,2694221.0,710.5
270060,202406,1515,1041383.0,687.84
270070,202406,4393,3052684.0,694.9
270080,202406,963,664715.0,690.25
270090,202406,1706,1210686.0,709.66
270100,202406,5349,3689757.0,689.93
270110,202406,2245,1573536.0,700.91
270120,202406,1895,1321038.0,697.12
270130,202406,3991,2845236.0,712.91
270135,202406,1600,1117008.0,698.13
270140,202406,5518,3854170.0,698.85
270150,202406,2825,1953368.0,691.46
270160,202406,3963,2783732.0,702.43
270170,202406,2266,1549676.0,683.88
270180,202406,2127,1535452.0,721.89
270190,202406,2048,1422449.0,694.89
270200,202406,2165,1529894.0,706.98
270210,202406,4810,3330780.0,692.47
270220,202406,1097,759064.0,691.95
270230,202406,8314,5850033.0,703.72
270235,202406,5233,3705255.0,708.73
270240,202406,8863,6162557.0,695.47
270250,202406,2600,1745644.0,671.4
270255,202406,3187,2178402.0,683.74
270260,202406,4829,3453721.0,715.2
270270,202406,770,542292.0,705.19
270280,202406,2464,1747761.0,709.32
270290,202406,7521,5368725.0,713.83
270300,202406,2668,1867215.0,699.86
270310,202406,4995,3427989.0,686.56
270320,202406,4131,2763110.0,668.87
270330,202406,3971,2901806.0,731.12
270340,202406,1304,926359.0,710.4
270350,202406,1197,808037.0,675.05
270360,202406,2589,1841571.0,711.58
270370,202406,1118,793356.0,709.62
270375,202406,3112,2059590.0,661.82
270380,202406,4375,3118897.0,713.38
270390,202406,972,693628.0,713.61
270400,202406,4500,3037090.0,675.06
270410,202406,4452,3098279.0,695.93
270420,202406,6087,4165218.0,684.51
270430,202406,109281,74717076.0,683.94
270440,202406,3637,2509874.0,690.09
270450,202406,6726,4785248.0,711.46
270460,202406,2548,1713342.0,672.69
270470,202406,9480,6580372.0,694.35
270480,202406,2252,1531839.0,680.21
270490,202406,677,457968.0,676.47
270500,202406,4249,3031823.0,713.54
270510,202406,4643,3268223.0,705.12
270520,202406,2480,1781266.0,718.25
270530,202406,1034,711540.0,688.14
270540,202406,1760,1250203.0,711.15
270550,202406,4511,3260167.0,722.71
270560,202406,2427,1679474.0,692.0
270570,202406,4324,2997364.0,693.19
270580,202406,2109,1497721.0,710.16
270590,202406,1300,927137.0,713.18
270600,202406,2562,1807700.0,706.13
270610,202406,2898,1980770.0,683.97
270620,202406,1063,758927.0,713.95
270630,202406,14539,9957068.0,684.85
270640,202406,4470,3086746.0,690.55
270642,202406,2294,1594509.0,695.38
270644,202406,2770,1904519.0,687.8
270650,202406,2932,2005867.0,684.13
270660,202406,1480,1010707.0,682.91
270670,202406,13061,8812549.0,674.72
270680,202406,4818,3285036.0,681.83
270690,202406,7784,5361355.0,689.03
270700,202406,454,319406.0,703.54
270710,202406,4768,3401708.0,713.6
270720,202406,3054,2145733.0,702.83
270730,202406,5528,3816701.0,690.68
270740,202406,1865,1297893.0,695.92
270750,202406,5101,3532637.0,692.54
270760,202406,2547,1780639.0,699.11
270770,202406,14233,9879089.0,694.44
270780,202406,1813,1256174.0,693.25
270790,202406,1339,953987.0,712.46
270800,202406,9145,6327903.0,692.26
270810,202406,2410,1675514.0,695.23
270820,202406,1271,888209.0,698.83
270830,202406,3493,2519194.0,721.42
270840,202406,6495,4692810.0,722.53
270850,202406,6509,4553205.0,699.63
270860,202406,9886,6701311.0,678.06
270870,202406,1613,1112186.0,689.51
270880,202406,6776,4678835.0,691.22
270890,202406,2380,1639065.0,688.97
270895,202406,3161,2228153.0,704.89
270900,202406,1088,727609.0,668.76
270910,202406,3862,2662822.0,689.49
270915,202406,6700,4537970.0,678.02
270920,202406,4877,3450686.0,707.83
270930,202406,11067,7866697.0,710.82
270940,202406,4613,3208310.0,695.49
280010,202406,333,219566.0,659.36
280020,202406,3618,2467267.0,681.94
280030,202406,60764,41033410.0,675.4
280040,202406,2398,1622458.0,677.15
280050,202406,2843,1938113.0,681.71
280060,202406,5158,3476395.0,673.98
280067,202406,4955,3340883.0,674.38
280070,202406,1574,1109613.0,704.96
280100,202406,3081,2124455.0,689.53
280110,202406,1290,884344.0,685.54
280120,202406,6205,4387498.0,707.09
280130,202406,5780,4065323.0,703.34
280140,202406,4686,3136104.0,669.25
280150,202406,2524,1697767.0,673.18
280160,202406,957,621853.0,649.79
280170,202406,3992,2723659.0,682.28
280190,202406,965,622391.0,644.96
280200,202406,800,552128.0,690.16
280210,202406,11824,8107671.0,685.93
280220,202406,1274,893550.0,701.37
280230,202406,2599,1770235.0,681.12
280240,202406,2664,1818687.0,682.95
280250,202406,702,464125.0,661.15
280260,202406,1930,1301295.0,674.25
280270,202406,2155,1536529.0,713.34
280280,202406,3095,2192881.0,708.52
280290,202406,13780,9311907.0,675.76
280300,202406,9776,6776231.0,693.29
280310,202406,917,643558.0,701.81
280320,202406,6718,4612250.0,686.76
280330,202406,2942,1995799.0,678.84
280340,202406,3568,2439696.0,683.77
280350,202406,22180,14421458.0,650.32
280360,202406,3922,2677069.0,682.75
280370,202406,1571,1050328.0,668.57
280380,202406,752,519197.0,690.42
280390,202406,2639,1781173.0,674.94
280400,202406,2780,1940140.0,697.89
280410,202406,1976,1308342.0,662.12
280420,202406,4020,2761362.0,687.08
280430,202406,1781,1197918.0,672.61
280440,202406,3570,2426478.0,679.69
280445,202406,1891,1237195.0,654.25
280450,202406,7080,4856610.0,686.35
280460,202406,5626,3718613.0,660.97
280470,202406,1202,810804.0,674.55
280480,202406,32682,22097683.0,676.41
280490,202406,2461,1705621.0,693.06
280500,202406,719,492570.0,685.08
280510,202406,3070,2054343.0,669.17
280520,202406,1357,914485.0,673.9
280530,202406,1685,1163552.0,690.54
280540,202406,7512,5327361.0,709.18
280550,202406,5274,3469247.0,657.8
280560,202406,7173,4926813.0,687.05
280570,202406,4927,3327963.0,675.73
280580,202406,4885,3278005.0,671.03
280590,202406,1673,1152829.0,689.08
280600,202406,3286,2178468.0,663.16
280610,202406,2045,1385526.0,677.52
280620,202406,4450,3022314.0,679.17
280630,202406,3265,2209850.0,676.83
280640,202406,1962,1356249.0,691.26
280650,202406,701,472946.0,674.67
280660,202406,2422,1664240.0,687.13
280670,202406,12691,8610662.0,679.18
280680,202406,1950,1335974.0,685.82
280690,202406,750,512560.0,683.41
280700,202406,913,613176.0,671.61
280710,202406,10247,6838105.0,667.39
280720,202406,1568,1098901.0,701.28
280730,202406,726,493167.0,679.29
280740,202406,13054,8498569.0,651.03
280750,202406,2572,1748485.0,679.82
280760,202406,5431,3758320.0,692.14
290010,202406,1899,1256034.0,661.42
290020,202406,4354,3010076.0,691.34
290030,202406,3258,2210271.0,678.41
290035,202406,3745,2457064.0,656.09
290040,202406,4557,3043824.0,667.94
290050,202406,1560,1049071.0,673.78
290060,202406,951,638572.0,671.47
290070,202406,26531,17459367.0,658.07
290080,202406,4898,3390635.0,693.38
290090,202406,1446,958960.0,664.1
290100,202406,5508,3628528.0,659.13
290110,202406,3589,2341807.0,652.86
290115,202406,3354,2344976.0,699.37
290120,202406,5175,3443512.0,665.41
290130,202406,2756,1879493.0,681.96
290135,202406,3020,1998290.0,661.9
290140,202406,3063,2104080.0,687.61
290150,202406,2226,1459779.0,655.79
290160,202406,3174,2086860.0,657.49
290170,202406,2768,1895137.0,684.66
290180,202406,2276,1578054.0,693.35
290190,202406,4172,2807208.0,672.87
290195,202406,1891,1290844.0,682.63
290200,202406,2628,1771878.0,674.23
290205,202406,3223,2117238.0,657.32
290210,202406,11325,7746887.0,684.17
290220,202406,2687,1767167.0,657.67
290225,202406,1846,1256044.0,680.41
290230,202406,2614,1737787.0,664.8
290240,202406,3077,2092746.0,680.13
290250,202406,3028,2103871.0,694.81
290260,202406,4050,2705813.0,668.1
290265,202406,2162,1511867.0,699.61
290270,202406,9308,6755305.0,725.75
290280,202406,4255,2880962.0,677.71
290290,202406,6173,4132056.0,669.7
290300,202406,2626,1755312.0,668.69
290310,202406,1939,1277583.0,658.89
290320,202406,18969,12897789.0,680.16
290323,202406,2897,1955231.0,675.38
290327,202406,3032,2005227.0,661.79
290330,202406,1912,1256181.0,657.0
290340,202406,4410,3026656.0,686.32
290350,202406,3498,2382854.0,681.98
290360,202406,3779,2523913.0,668.06
290370,202406,2727,1857212.0,681.05
290380,202406,4263,2905934.0,681.66
290390,202406,10351,7299387.0,705.32
290395,202406,2132,1439272.0,675.08
290400,202406,2576,1763671.0,684.65
290405,202406,3259,2255382.0,692.05
290410,202406,3812,2593249.0,680.29
290420,202406,2124,1440344.0,678.13
290430,202406,2774,1850891.0,667.47
290440,202406,1593,1089544.0,683.96
290450,202406,2638,1790883.0,679.14
290460,202406,6862,4468723.0,652.08
290470,202406,2897,1968096.0,679.36
290475,202406,5166,3568025.0,690.81
290480,202406,1337,869554.0,650.86
290485,202406,3853,2678452.0,695.16
290490,202406,7487,4930263.0,658.69
290500,202406,2298,1584863.0,690.27
290510,202406,2749,1859541.0,676.44
290515,202406,2851,1903600.0,667.7
290520,202406,7998,5319766.0,665.3
290530,202406,3793,2608666.0,687.76
290540,202406,3752,2534343.0,675.46
290550,202406,3495,2526210.0,723.01
290560,202406,3654,2496831.0,683.5
290570,202406,44007,29675160.0,674.86
290580,202406,7107,4997851.0,703.33
290590,202406,5667,4028426.0,710.86
290600,202406,14981,10302977.0,687.87
290610,202406,1653,1157198.0,700.06
290620,202406,4781,3298913.0,690.44
290630,202406,7013,4750722.0,677.71
290640,202406,1660,1123457.0,676.78
290650,202406,13806,9266089.0,671.16
290660,202406,2433,1623173.0,667.42
290670,202406,6397,4276975.0,668.59
290680,202406,8912,5948485.0,667.62
290682,202406,3968,2705326.0,681.79
290685,202406,1925,1285195.0,667.63
290687,202406,5680,3866492.0,680.72
290689,202406,1715,1147830.0,669.29
290690,202406,3763,2623184.0,697.66
290700,202406,2476,1673974.0,676.08
290710,202406,7320,5061591.0,691.66
290720,202406,14776,10168562.0,688.18
290730,202406,4851,3209552.0,661.63
290740,202406,745,508911.0,683.1
290750,202406,9795,6337404.0,647.07
290755,202406,1293,874260.0,676.15
290760,202406,2864,1965238.0,686.43
290770,202406,2697,1861784.0,690.32
290780,202406,5466,3667470.0,670.96
290790,202406,3886,2696431.0,694.06
290800,202406,3979,2645708.0,664.92
290810,202406,4037,2721294.0,674.09
290820,202406,3903,2588177.0,663.13
290830,202406,2882,1814972.0,629.76
290840,202406,12597,8458585.0,671.48
290850,202406,5656,3787263.0,669.6
290860,202406,5629,3945720.0,701.46
290870,202406,3010,1998780.0,664.27
290880,202406,841,575468.0,685.08
290890,202406,6316,4220732.0,668.37
290900,202406,1379,912189.0,661.49
290910,202406,3678,2467664.0,670.93
290920,202406,4380,2968144.0,677.66
290930,202406,4989,3410526.0,683.61
290940,202406,2660,1830702.0,688.23
290950,202406,830,578938.0,697.52
290960,202406,4987,3355378.0,672.96
290970,202406,2246,1527656.0,680.17
290980,202406,10141,6675461.0,658.39
290990,202406,8050,5499986.0,683.23
291000,202406,2337,1605651.0,687.06
291005,202406,13298,8874288.0,667.59
291010,202406,1933,1279218.0,661.78
291020,202406,815,527906.0,647.74
291030,202406,1346,927061.0,688.75
291040,202406,3900,2692086.0,690.28
291050,202406,8462,5800653.0,685.9
291060,202406,6721,4594540.0,683.61
291070,202406,13826,9332866.0,675.02
291072,202406,14572,9922189.0,680.91
291075,202406,4311,2806338.0,651.12
291077,202406,1023,692464.0,677.56
291080,202406,78518,52423467.0,667.67
291085,202406,4429,2964917.0,669.58
291090,202406,1117,741341.0,663.69
291100,202406,2018,1340179.0,664.11
291110,202406,4405,3096377.0,702.92
291120,202406,5720,3870619.0,677.63
291125,202406,1524,992401.0,651.18
291130,202406,1991,1294914.0,650.38
291140,202406,2704,1848194.0,683.5
291150,202406,1760,1174921.0,668.33
291160,202406,3276,2144687.0,654.67
291165,202406,1161,755295.0,651.12
291170,202406,14035,9068137.0,646.25
291180,202406,4942,3379951.0,683.92
291185,202406,2773,1847285.0,666.17
291190,202406,4820,3388358.0,704.29
291200,202406,1517,984380.0,648.9
291210,202406,5097,3400874.0,667.23
291220,202406,3719,2458459.0,661.23
291230,202406,3178,2126781.0,669.85
291240,202406,3348,2237992.0,668.86
291250,202406,1964,1337954.0,681.24
291260,202406,1162,767995.0,660.93
291270,202406,3750,2655144.0,708.42
291280,202406,1508,1025248.0,679.87
291290,202406,3393,2307326.0,680.23
291300,202406,2519,1694887.0,673.11
291310,202406,4188,2818597.0,673.02
291320,202406,4294,2977134.0,693.49
291330,202406,1273,860239.0,675.76
291340,202406,2748,1824740.0,664.02
291345,202406,2461,1681333.0,683.19
291350,202406,4637,3095243.0,667.51
291360,202406,25046,16970802.0,677.72
291370,202406,6525,4399901.0,674.31
291380,202406,3813,2553040.0,669.56
291390,202406,8658,5746415.0,666.56
291400,202406,11582,7808708.0,674.39
291410,202406,1964,1298295.0,661.05
291420,202406,1304,905846.0,694.67
291430,202406,1977,1332902.0,674.2
291440,202406,5055,3489973.0,690.67
291450,202406,8561,5669112.0,662.2
291460,202406,12949,8627868.0,666.4
291465,202406,5842,4084541.0,699.41
291470,202406,12928,8587552.0,665.03
291480,202406,23757,15646481.0,658.8
291490,202406,5388,3721249.0,690.65
291500,202406,4309,2884870.0,669.5
291510,202406,3283,2200119.0,670.36
291520,202406,2993,2004004.0,670.91
291530,202406,1236,836273.0,676.6
291535,202406,2997,2103388.0,701.83
291540,202406,1497,1026571.0,685.75
291550,202406,3905,2628446.0,673.1
291560,202406,8802,5919341.0,672.88
291570,202406,1511,1037332.0,686.52
291580,202406,3974,2653539.0,667.72
291590,202406,1990,1328269.0,667.47
291600,202406,3128,2066472.0,660.85
291610,202406,4977,3278557.0,658.87
291620,202406,1784,1209924.0,678.59
291630,202406,2170,1486790.0,685.47
291640,202406,9551,6527550.0,683.8
291650,202406,7650,5213766.0,681.54
291660,202406,1168,787759.0,674.45
291670,202406,1335,916129.0,686.24
291680,202406,2687,1827007.0,679.94
291685,202406,3493,2359010.0,676.32
291690,202406,2692,1794111.0,666.46
291700,202406,8419,5773420.0,685.76
291710,202406,3387,2312434.0,683.14
291720,202406,3177,2130414.0,671.0
291730,202406,5716,3819839.0,668.27
291733,202406,2056,1408472.0,685.39
291735,202406,1678,1148862.0,685.07
291740,202406,2105,1403851.0,666.91
291750,202406,13688,9234109.0,674.71
291760,202406,5387,3632052.0,674.35
291770,202406,5683,3743116.0,658.77
291780,202406,4479,2963395.0,661.62
291790,202406,2463,1687919.0,685.31
291800,202406,21178,14224305.0,671.94
291810,202406,8587,5737422.0,668.31
291820,202406,3101,2074634.0,669.02
291830,202406,3363,2284423.0,679.28
291835,202406,4595,3197898.0,695.95
291840,202406,37587,26253361.0,698.54
291845,202406,2149,1424484.0,662.86
291850,202406,3892,2668442.0,685.62
291855,202406,1702,1130909.0,664.46
291860,202406,1164,763892.0,656.26
291870,202406,680,441037.0,648.58
291875,202406,2314,1536922.0,664.76
291880,202406,4565,3091586.0,677.24
291890,202406,791,537273.0,679.23
291900,202406,908,606726.0,668.2
291905,202406,1435,947809.0,660.49
291910,202406,2835,1921408.0,677.75
291915,202406,5313,3643687.0,685.81
291920,202406,24006,16055803.0,668.85
291930,202406,1966,1363732.0,693.66
291940,202406,1899,1272574.0,670.13
291950,202406,6210,4224093.0,680.21
291955,202406,14596,9977867.0,683.79
291960,202406,2704,1846973.0,683.05
291970,202406,3570,2390418.0,669.58
291980,202406,6971,4782602.0,686.17
291990,202406,1926,1332964.0,692.09
291992,202406,3175,2070976.0,652.28
291995,202406,1613,1063855.0,659.55
292000,202406,1941,1367135.0,704.35
292010,202406,4533,3009941.0,664.3
292020,202406,3610,2478275.0,687.45
292030,202406,1564,1020670.0,652.6
292040,202406,3381,2267788.0,671.14
292045,202406,3137,2167336.0,691.11
292050,202406,4373,2899288.0,664.06
292060,202406,11367,7422724.0,653.18
292070,202406,5666,3833262.0,676.78
292080,202406,3097,2062414.0,665.94
292090,202406,2756,1861714.0,675.51
292100,202406,8045,5357895.0,666.65
292105,202406,2266,1533564.0,676.77
292110,202406,4020,2683244.0,668.64
292120,202406,4499,3037658.0,675.19
292130,202406,2233,1493606.0,669.18
292140,202406,4796,3165540.0,660.31
292145,202406,1988,1317634.0,663.13
292150,202406,13345,8856591.0,663.71
292160,202406,1941,1342969.0,691.9
292170,202406,5569,3814531.0,685.08
292180,202406,1700,1133231.0,668.97
292190,202406,2130,1444323.0,678.4
292200,202406,4596,3039707.0,661.52
292205,202406,3290,2234825.0,679.48
292210,202406,5781,3818021.0,660.56
292220,202406,1539,1009761.0,656.12
292225,202406,2644,1855048.0,701.87
292230,202406,6400,4170520.0,651.64
292240,202406,3950,2628194.0,665.37
292250,202406,4996,3321305.0,664.79
292260,202406,2982,2044155.0,685.73
292265,202406,3101,2088335.0,673.66
292270,202406,3523,2308676.0,655.69
292273,202406,1873,1244362.0,664.72
292275,202406,1287,856026.0,665.65
292280,202406,2150,1483033.0,689.78
292285,202406,1838,1244110.0,676.88
292290,202406,5426,3709129.0,683.58
292300,202406,6202,4214712.0,680.45
292303,202406,2575,1721491.0,668.8
292305,202406,2023,1381212.0,683.09
292310,202406,5457,3671905.0,672.88
292320,202406,4079,2814061.0,689.89
292330,202406,2034,1357711.0,667.51
292335,202406,4248,2876249.0,677.56
292340,202406,3729,2547779.0,683.78
292350,202406,2011,1397238.0,695.49
292360,202406,3555,2396868.0,674.41
292370,202406,9068,6141950.0,677.4
292380,202406,5147,3423881.0,665.48
292390,202406,3738,2466821.0,659.93
292400,202406,16862,11501041.0,682.11
292405,202406,3383,2248759.0,664.92
292410,202406,1717,1144153.0,666.37
292420,202406,4370,2953439.0,676.31
292430,202406,3006,2062962.0,686.51
292440,202406,8519,6075222.0,713.22
292450,202406,2827,1868006.0,660.77
292460,202406,5183,3488075.0,673.11
292465,202406,1827,1230208.0,673.35
292467,202406,1758,1218870.0,693.72
292470,202406,1692,1148245.0,678.63
292480,202406,5281,3471366.0,657.33
292490,202406,1854,1217311.0,656.59
292500,202406,4983,3379182.0,678.41
292510,202406,9293,6317296.0,679.86
292520,202406,5703,3752432.0,659.02
292525,202406,5153,3510287.0,681.21
292530,202406,21847,15132293.0,692.84
292540,202406,2438,1644160.0,674.39
292550,202406,5080,3718135.0,732.49
292560,202406,3406,2237196.0,656.84
292570,202406,2719,1793030.0,659.44
292575,202406,5958,4115866.0,690.81
292580,202406,5869,3923670.0,668.54
292590,202406,5983,4063733.0,679.33
292593,202406,2013,1297964.0,644.79
292595,202406,4482,3035825.0,678.09
292600,202406,8911,6160087.0,691.45
292610,202406,3326,2248689.0,676.09
292620,202406,5231,3583259.0,685.0
292630,202406,6735,4432053.0,658.55
292640,202406,5529,3749436.0,678.14
292650,202406,3213,2216506.0,689.86
292660,202406,8636,5922560.0,685.8
292665,202406,1657,1159358.0,700.1
292670,202406,2231,1483701.0,665.04
292680,202406,2690,1749826.0,650.73
292690,202406,1321,882809.0,668.29
292700,202406,7364,5018275.0,681.55
292710,202406,3382,2318951.0,685.67
292720,202406,5497,3762440.0,684.58
292730,202406,4128,2771654.0,671.75
292740,202406,297580,196012619.0,658.95
292750,202406,5760,3846580.0,667.81
292760,202406,2949,2046730.0,694.28
292770,202406,5560,3758412.0,675.97
292780,202406,1296,853874.0,658.85
292790,202406,2423,1618425.0,667.94
292800,202406,8862,5918354.0,667.84
292805,202406,2708,1824552.0,673.76
292810,202406,9243,6165649.0,667.06
292820,202406,4239,2926794.0,690.44
292830,202406,2297,1512174.0,658.33
292840,202406,7430,5123901.0,689.62
292850,202406,1914,1293462.0,675.79
292860,202406,11845,7880608.0,665.31
